DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
SYN/1637,5.852241,3.651985,4.959777,4.125903,2.925652,3.804837,4.116097,0.000000,0,0.000000,0,34.325100,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.705709,1,3.159297,33.100780,26.493990,87.884937,26.653811,84.091486,18.914424,82.045730,19.219110,67.610400,29.593467,28.516026,0
SYN/1638,5.690679,3.829048,4.661615,3.996751,3.493626,3.762418,4.359110,0.000000,0,0.000000,0,33.542691,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.599657,1,2.680336,33.414365,26.688597,87.651427,26.665042,84.424066,18.723969,81.615716,18.623789,67.346409,29.580861,28.523732,0
SYN/1639,5.967627,3.830997,4.486816,3.776017,3.344040,3.954143,3.996090,0.000000,0,0.000000,0,0.000000,0,39.908353,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.434677,1,3.145790,33.848190,26.502497,88.120654,26.379057,84.130378,18.339972,81.827259,18.187392,66.697483,29.589037,27.993878,0
SYN/1640,5.156555,2.989698,4.779321,4.387588,3.044861,4.215878,3.813597,100.002736,1,0.000000,0,27.328122,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,31.621882,1,0.000000,0,0.000000,0,83.449823,1,3.449594,33.475961,26.845663,87.365036,26.339727,84.392196,19.026695,81.927151,18.435492,67.392088,29.028539,29.183462,0
SYN/1641,5.194893,3.123590,4.585366,4.121956,2.817340,4.361282,4.048789,101.632030,1,0.000000,0,35.771455,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,80.967721,1,3.646403,32.657601,26.536065,88.419025,26.732009,84.292366,18.817920,82.069838,19.261139,66.995977,29.758074,28.639237,0
SYN/1642,5.937977,3.835620,4.456861,3.975013,2.887346,4.043076,3.781958,0.000000,0,0.000000,0,28.898635,1,33.207187,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,84.896576,1,2.540835,33.378056,26.250476,87.681867,26.216970,83.850375,18.883922,81.831663,18.756212,67.367809,28.914781,28.465868,0
SYN/1643,5.152118,3.216520,4.127425,3.641609,2.956257,4.460840,3.783411,100.804137,1,0.000000,0,40.198518,1,28.452793,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,79.067595,1,3.383108,33.945055,26.539860,87.804579,26.446271,84.445042,18.434396,81.877327,18.734785,66.957704,29.303620,28.664057,0
SYN/1644,5.271508,3.477471,3.574116,4.097650,2.670056,3.894793,3.616492,94.351598,1,0.000000,0,24.343782,1,30.139303,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,85.551109,1,3.466863,33.346336,26.426616,87.163650,26.670384,84.101166,18.916945,82.012603,18.545743,67.089254,28.992182,28.355291,0
SYN/1645,4.736594,2.442290,3.419197,3.636503,2.819463,3.423929,3.813253,100.751423,1,0.000000,0,0.000000,0,43.456721,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.082528,1,2.831507,33.688725,26.431277,87.600513,26.865469,84.117691,19.073901,81.676977,18.344520,66.920359,29.305896,28.664410,0
SYN/1646,4.620764,3.202784,3.710321,3.632374,2.652326,3.339776,3.590157,98.938213,1,0.000000,0,0.000000,0,36.795494,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,28.658460,1,0.000000,0,0.000000,0,79.767022,1,3.376628,33.411726,26.121585,87.611109,26.229434,84.020344,18.884943,81.225525,19.547467,67.257429,29.495950,28.343448,0
SYN/1647,4.874638,1.950362,4.064226,3.251110,2.334090,2.933467,3.719138,91.811604,1,0.000000,0,0.000000,0,37.001011,1,0.000000,0,0.000000,0,47.679919,1,38.905506,1,0.000000,0,0.000000,0,0.000000,0,78.911440,1,2.810994,33.447726,26.401337,87.714399,26.805252,84.115776,18.449619,81.748994,18.794415,67.464566,29.401186,28.460340,0
SYN/1648,4.696066,2.303904,4.426724,3.523318,2.487476,3.078467,3.218321,95.819654,1,0.000000,0,0.000000,0,30.536063,1,0.000000,0,0.000000,0,0.000000,0,39.234743,1,32.286087,1,31.082576,1,0.000000,0,76.310932,1,3.886189,33.674154,26.522778,87.378615,26.304636,84.348366,19.230672,82.517453,18.579390,67.052337,28.771700,27.761663,0
SYN/1649,4.874354,1.885938,3.221661,3.277630,2.578787,3.132210,2.986179,98.824729,1,0.000000,0,34.953768,1,31.252247,1,0.000000,0,0.000000,0,49.003420,1,0.000000,0,0.000000,0,28.586233,1,0.000000,0,80.368766,1,3.921486,33.078207,26.791141,87.440506,27.133536,84.330584,19.155075,81.951725,19.004215,67.304093,29.357276,28.729289,0
SYN/1650,4.000000,1.942343,3.806421,3.600379,2.694403,2.924191,3.221910,100.219587,1,0.000000,0,45.194272,1,35.317414,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,30.337983,1,0.000000,0,86.856193,1,4.386024,33.320295,26.655799,87.355503,26.462540,83.939750,19.400770,82.071350,18.888033,67.114778,29.512890,28.623141,0
SYN/1651,4.511478,1.552134,3.415404,3.188082,2.549205,2.772094,3.509650,96.768553,1,0.000000,0,0.000000,0,33.038925,1,0.000000,0,0.000000,0,53.743978,1,0.000000,0,34.280651,1,0.000000,0,0.000000,0,83.561715,1,3.149155,33.705510,26.487835,87.776423,27.039221,84.336661,18.937812,81.550793,18.863086,66.956016,29.363062,28.357970,0
SYN/1652,4.914441,1.910933,3.917205,3.331878,2.180445,2.964467,3.446368,96.911059,1,0.000000,0,37.229185,1,32.394697,1,0.000000,0,0.000000,0,50.684052,1,36.495439,1,0.000000,0,32.677623,1,0.000000,0,81.897649,1,3.738359,33.387873,26.556384,87.606534,27.055184,84.282049,18.514362,82.075910,18.514635,67.318547,29.623949,28.317279,0
SYN/1653,4.535097,2.487421,3.645968,3.420178,2.486655,3.333740,3.120370,103.861412,1,0.000000,0,35.175162,1,38.007977,1,0.000000,0,0.000000,0,47.148936,1,32.104080,1,0.000000,0,31.448919,1,0.000000,0,81.095340,1,3.218251,33.441222,26.593232,87.566335,26.258944,84.357372,18.557161,81.736428,18.924828,66.864436,29.294235,28.504772,0
SYN/1654,4.937424,2.212928,4.098664,3.466489,2.980129,3.129581,3.621579,95.098752,1,0.000000,0,0.000000,0,29.920854,1,0.000000,0,0.000000,0,46.465542,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.527057,1,3.381699,33.679045,26.107258,87.432383,26.410565,83.935585,19.228921,81.785692,18.765069,67.135004,29.875843,28.474110,0
SYN/1655,5.711677,2.647867,4.030236,3.909748,3.106370,3.291240,3.843704,0.000000,0,0.000000,0,30.873920,1,35.656723,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.314208,1,3.452095,33.267192,26.373326,87.465579,26.328410,84.280254,18.826135,81.571853,18.709182,66.984200,29.664221,28.065922,0
SYN/1656,5.046131,2.699843,4.423487,3.690909,3.009212,3.485876,3.797955,97.258468,1,0.000000,0,35.791529,1,29.812016,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,20.454626,1,0.000000,0,0.000000,0,79.735692,1,3.040936,33.339376,26.698498,87.477646,26.506756,84.099930,18.994615,81.604946,18.739325,67.428883,29.124879,28.417558,0
SYN/1657,5.645288,3.505736,4.439244,3.955416,2.952250,3.560270,4.023952,0.000000,0,0.000000,0,0.000000,0,32.154445,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,80.520970,1,2.776101,33.148533,26.273925,87.367199,26.144790,84.271001,18.578394,82.169765,19.056749,66.840583,29.819554,28.620357,0
SYN/1658,5.428135,2.688545,3.886043,4.264533,3.213928,4.229888,4.271457,99.679422,1,0.000000,0,0.000000,0,37.982432,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,77.348310,1,3.906873,33.218714,26.842956,87.134549,26.681003,83.920559,18.897340,82.322902,19.070531,66.853070,29.216230,28.028168,0
SYN/1659,5.015958,3.232142,4.226425,3.710873,2.971072,3.843831,3.980186,97.049565,1,0.000000,0,32.292881,1,28.285190,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,79.390299,1,3.638566,33.408170,26.320643,87.507257,26.441821,83.787050,18.351284,82.335384,18.863468,66.937212,29.718978,29.359321,0
SYN/1660,5.182996,3.677240,4.746552,3.733774,2.754488,4.218850,4.035567,98.978873,1,0.000000,0,30.924213,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,77.822978,1,3.603936,33.628044,26.092898,87.779009,26.570706,84.278697,19.399871,82.036708,18.522976,67.139091,29.403982,28.167379,0
SYN/1661,5.075771,3.746681,4.869305,4.280284,3.146281,4.453976,4.121271,95.800910,1,0.000000,0,31.085123,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,86.797823,1,3.647093,33.575586,26.459235,87.722843,27.054463,84.087821,18.950614,82.008739,19.071025,67.611462,29.223524,28.635936,0
SYN/1662,5.752865,3.242909,4.891047,4.412681,3.263941,3.810371,3.828652,0.000000,0,0.000000,0,37.943353,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.180247,1,3.357318,33.421507,25.996066,88.275357,26.246303,84.484123,18.964818,82.356153,18.779876,66.750847,29.200590,29.205669,0
SYN/1663,5.778867,4.643706,4.476101,4.232542,2.832995,3.991895,4.530990,0.000000,0,0.000000,0,42.584513,1,34.036247,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,25.830703,1,0.000000,0,0.000000,0,0.000000,0,2.838297,33.806023,26.116232,87.806944,26.025940,83.994499,19.422319,81.871652,19.186343,67.806623,29.274344,28.300281,0
SYN/1664,4.984936,3.809542,4.660189,4.213954,3.338078,3.625238,4.420631,97.797792,1,0.000000,0,30.204682,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,84.376484,1,2.720482,33.625456,26.465172,87.202781,26.769358,84.541458,19.217812,82.523451,19.100028,66.850562,29.405212,28.615631,0
SYN/1665,6.009242,3.465245,4.293147,3.681343,3.186751,3.916303,3.809537,0.000000,0,0.000000,0,0.000000,0,26.747615,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.663466,1,2.252491,33.333296,26.210173,87.963109,26.553392,84.295069,19.205211,82.489203,19.237647,67.263859,29.318451,28.630481,0
SYN/1666,5.440103,3.714401,4.229666,4.130692,2.959303,3.865814,3.660746,97.453119,1,0.000000,0,30.063842,1,36.367261,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,79.781413,1,3.733853,33.701748,26.303754,87.262735,25.999245,83.738762,18.710029,82.094978,18.300309,66.619887,29.513268,28.970619,0
SYN/1667,5.656045,2.470401,4.421048,4.068805,2.778594,3.558347,3.870229,0.000000,0,0.000000,0,32.496733,1,33.214954,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,83.507469,1,3.134640,32.945756,26.439977,87.378661,26.103332,84.266864,18.525322,82.073443,19.236793,67.190672,29.330157,28.451789,0
SYN/1668,5.474196,2.877762,4.060392,3.613737,2.621186,3.767973,3.602805,95.131942,1,0.000000,0,0.000000,0,35.561837,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.428187,1,3.476234,33.255243,26.278570,87.502732,26.719955,83.937464,18.657168,81.887918,18.969187,67.318195,29.478563,28.714451,0
SYN/1669,5.419262,2.855948,3.855982,3.706871,2.450015,3.489007,3.498140,96.850970,1,0.000000,0,0.000000,0,32.478074,1,0.000000,0,0.000000,0,0.000000,0,41.179252,1,33.861459,1,25.230497,1,0.000000,0,84.414952,1,3.308424,33.605333,26.362446,87.804554,26.366090,84.504188,18.856980,81.904876,18.994542,67.370214,28.699105,27.628782,0
SYN/1670,5.052502,2.335198,3.603695,3.575207,3.232224,2.850978,3.677131,96.164145,1,0.000000,0,28.727761,1,32.100365,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,74.492229,1,3.505455,34.175621,26.638494,87.548232,26.152577,84.689629,18.851701,81.797965,18.605484,67.721897,29.364550,28.635171,0
SYN/1671,4.785512,2.408227,3.789686,3.872333,2.596679,2.724097,3.495981,97.005227,1,0.000000,0,38.576591,1,42.436552,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,31.082367,1,0.000000,0,79.370984,1,3.845837,33.368177,26.255453,87.199206,26.227637,84.639926,19.083476,82.386284,18.547826,67.208353,29.714346,28.673795,0
SYN/1672,5.241085,2.467985,3.853040,3.069314,2.623553,3.246279,3.583100,93.229986,1,0.000000,0,37.051860,1,40.066130,1,0.000000,0,0.000000,0,60.229829,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,79.555912,1,3.429958,33.570368,26.344152,87.708411,27.022092,84.421362,18.670311,81.246229,18.477408,67.502902,29.248925,28.703596,0
SYN/1673,4.909127,2.204988,3.787591,3.377360,2.955664,2.730246,3.537820,97.640369,1,0.000000,0,0.000000,0,31.900905,1,0.000000,0,0.000000,0,51.570028,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,76.356882,1,3.765864,32.897196,26.397045,87.326884,26.546556,84.157502,18.975098,81.880251,19.012215,67.539045,29.779419,28.391279,0
SYN/1674,4.440485,2.278244,4.392619,3.489363,2.667748,3.235135,3.454408,95.110316,1,0.000000,0,0.000000,0,39.912256,1,0.000000,0,0.000000,0,47.892098,1,0.000000,0,26.013002,1,29.588243,1,0.000000,0,84.010235,1,3.644393,33.516269,26.417483,87.474254,25.966255,83.845278,19.136004,81.958459,18.406441,67.510120,29.909453,28.861353,0
SYN/1675,4.844234,2.341740,3.806253,3.542910,2.635965,3.229266,3.404453,98.598483,1,0.000000,0,0.000000,0,36.209987,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,28.133437,1,0.000000,0,83.212856,1,3.362825,33.733259,26.806539,87.853867,26.679970,84.456339,19.018485,82.254655,18.447876,67.077650,29.517641,28.477516,0
SYN/1676,5.517703,2.230609,3.318835,3.551215,2.705854,2.805128,3.346250,0.000000,0,0.000000,0,43.669698,1,31.641946,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,27.263033,1,0.000000,0,80.113823,1,3.074823,33.261211,26.132345,87.598913,26.531222,84.458833,18.393680,81.714713,18.593829,67.136031,29.061136,28.471370,0
SYN/1677,4.653338,2.380091,3.684758,3.385554,2.644883,3.480341,3.579843,97.518309,1,0.000000,0,38.024493,1,31.200534,1,0.000000,0,0.000000,0,54.402673,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.911657,1,3.500536,33.097264,26.933189,87.605019,26.144209,84.214565,18.380964,82.108327,19.058328,67.910565,29.429358,28.302322,0
SYN/1678,5.012013,3.176140,4.150272,3.816536,2.802011,3.401899,3.219632,94.407527,1,0.000000,0,42.438897,1,32.172583,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,26.232077,1,31.793226,1,0.000000,0,78.859882,1,3.380098,33.742690,26.212632,87.627534,26.620854,84.277049,18.960622,81.578928,18.838061,66.825584,28.872008,28.361205,0
SYN/1679,4.914936,3.977022,4.389332,3.879215,2.640809,3.315011,4.110786,103.523912,1,0.000000,0,0.000000,0,34.927412,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,31.288644,1,0.000000,0,0.000000,0,82.168358,1,3.825474,33.077329,26.037464,87.774526,26.746895,84.240651,19.175987,81.891340,19.180142,67.078213,29.166380,28.927461,0
SYN/1680,5.448060,2.819883,4.070918,3.920175,2.599890,3.596159,3.666255,95.278923,1,0.000000,0,0.000000,0,34.475388,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,80.258639,1,3.672483,33.338782,26.127702,87.739456,26.210889,84.625562,18.347373,81.910524,19.287988,67.692752,29.372626,28.831192,0
SYN/1681,5.561944,3.010439,4.443690,3.705328,2.565241,3.780689,3.916158,0.000000,0,0.000000,0,0.000000,0,37.963446,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.309640,1,3.139538,33.538197,26.268269,87.866001,26.420619,84.235321,19.011024,82.136363,18.495697,67.160359,29.093761,28.553576,0
SYN/1682,5.683934,4.119945,4.573307,4.122791,2.732449,3.911452,3.676913,0.000000,0,0.000000,0,41.719084,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,3.565485,33.001856,26.157411,87.675254,26.501451,84.065133,18.643142,81.700683,19.407846,66.671903,28.932747,28.143543,0
SYN/1683,5.611216,3.456472,4.606931,3.870797,3.029747,3.878982,4.297798,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,33.128461,1,0.000000,0,0.000000,0,76.337400,1,3.127590,33.707691,25.882827,87.415867,26.725302,84.156897,18.916575,82.273793,18.767562,67.215291,29.075727,28.605465,0
SYN/1684,5.231361,3.174118,4.395380,4.169573,3.070304,3.696232,4.221907,95.327780,1,0.000000,0,41.327681,1,38.646522,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,85.304598,1,3.626744,34.034704,26.637042,87.180986,26.892093,84.064804,19.309360,82.452426,19.205507,67.422019,29.530016,28.496903,0
SYN/1685,6.248493,3.881693,4.470786,4.178161,3.319544,4.316566,3.869150,0.000000,0,0.000000,0,40.720347,1,41.115343,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.485977,1,3.214138,33.724305,26.904156,88.036957,26.874120,83.970739,18.689135,81.702776,18.926947,66.959129,29.578705,28.722012,0
SYN/1686,5.773934,4.162821,4.415291,3.810376,2.964821,4.260370,4.474143,0.000000,0,0.000000,0,38.977447,1,29.590584,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,31.514513,1,0.000000,0,0.000000,0,0.000000,0,2.937555,33.298205,26.441510,87.249732,26.649908,84.547876,18.786039,82.130073,18.795828,67.233474,29.688106,28.639394,0
SYN/1687,5.956083,4.001456,4.860346,4.163037,3.166040,4.205476,4.081896,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,3.235881,33.887445,25.934801,87.927823,26.211607,84.100082,18.479438,81.588402,18.216442,66.978655,29.418369,28.388557,0
SYN/1688,5.095821,2.910037,4.549445,4.217613,3.109365,4.493385,4.038787,95.655416,1,0.000000,0,38.354025,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.078163,1,3.398470,32.949076,26.475373,87.997682,26.218658,84.115155,18.833505,81.935474,18.485643,67.111251,29.871003,28.349733,0
SYN/1689,5.622619,3.654569,4.364148,4.067785,2.935964,3.978843,3.968742,0.000000,0,0.000000,0,38.322732,1,32.079748,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.224273,1,2.827959,33.585778,26.180912,87.423608,26.287794,84.172580,19.114064,82.245756,19.222260,66.706243,29.088043,28.224411,0
SYN/1690,5.448997,2.969145,4.193281,4.086891,3.164016,3.957906,3.964104,101.422106,1,0.000000,0,0.000000,0,38.802611,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,33.680160,1,0.000000,0,0.000000,0,82.181732,1,3.923434,33.240629,26.833751,87.639213,26.541404,84.064727,18.548037,82.441474,18.921203,66.989247,29.505001,28.399000,0
SYN/1691,4.817971,3.135820,3.881439,3.925214,3.194826,3.437007,3.961713,95.366120,1,0.000000,0,40.385899,1,35.769783,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.847219,1,3.360749,33.527842,26.328436,87.654267,26.828006,84.657661,18.609200,82.279608,18.859015,66.733041,29.548273,29.054543,0
SYN/1692,4.978578,2.908515,3.718227,3.776646,2.832038,4.092145,3.513140,104.702243,1,0.000000,0,0.000000,0,38.386446,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.868736,1,2.972750,33.576591,26.605428,87.887851,26.710226,83.934129,18.460386,82.282359,18.921475,67.247952,29.904382,28.017832,0
SYN/1693,5.611511,2.568078,4.343952,3.719722,2.653221,2.917915,3.461989,0.000000,0,0.000000,0,37.987149,1,35.264626,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,32.359450,1,0.000000,0,79.096837,1,2.650084,33.885997,26.014094,87.910075,26.227246,84.011108,18.876278,81.564587,18.508993,66.598037,29.600766,28.496522,0
SYN/1694,4.954327,2.575563,3.994697,3.553595,2.841272,2.721052,3.211473,91.926000,1,0.000000,0,0.000000,0,40.201579,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,28.446958,1,0.000000,0,75.505331,1,3.458026,33.195667,26.246109,88.014896,26.800808,84.418930,19.090935,81.920664,18.785451,66.628227,29.029841,28.538015,0
SYN/1695,4.510504,2.710216,3.902248,3.528356,2.466497,3.281677,3.552721,95.359257,1,0.000000,0,0.000000,0,36.283919,1,0.000000,0,0.000000,0,0.000000,0,33.456935,1,0.000000,0,0.000000,0,0.000000,0,76.868750,1,3.530351,33.890172,26.308730,87.831491,26.833166,84.280458,19.542913,82.194957,18.830619,67.049884,29.385827,28.330663,0
SYN/1696,4.432941,1.947518,3.810841,3.700854,2.605498,3.117698,3.777661,100.113255,1,0.000000,0,36.071092,1,29.507654,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,84.608223,1,3.441463,33.808852,26.228021,87.569655,27.035176,84.146646,19.220987,81.783982,18.793957,66.842543,29.419941,28.571839,0
SYN/1697,4.944032,1.995595,3.763459,3.747958,2.268430,2.274483,3.182938,95.131421,1,0.000000,0,33.533300,1,28.737731,1,0.000000,0,0.000000,0,0.000000,0,27.948057,1,0.000000,0,27.020344,1,0.000000,0,83.505373,1,3.602176,33.430283,25.855092,87.951712,26.150026,84.491634,19.233267,81.633606,18.429069,66.982063,29.675888,28.320697,0
SYN/1698,4.728164,1.999169,4.035705,3.373018,2.355844,2.690263,3.087338,95.147033,1,0.000000,0,33.918125,1,31.716632,1,0.000000,0,0.000000,0,50.608899,1,29.356216,1,0.000000,0,32.656790,1,0.000000,0,77.807713,1,3.792313,33.473567,26.347609,87.756324,26.474071,84.220967,18.428705,81.748156,19.358733,66.787920,29.420599,29.022582,0
SYN/1699,4.923075,2.343424,3.573143,3.385560,2.448388,3.118175,3.568143,97.710108,1,0.000000,0,0.000000,0,34.005025,1,0.000000,0,0.000000,0,48.690807,1,34.981458,1,0.000000,0,0.000000,0,0.000000,0,77.200742,1,3.139500,33.952613,26.647852,87.725035,26.178249,84.266190,18.877897,81.867314,18.773110,66.670729,28.779193,28.589087,0
SYN/1700,4.815465,2.407930,4.084468,3.642504,2.837148,3.420819,3.365283,93.398560,1,0.000000,0,0.000000,0,28.369842,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,29.484381,1,37.184055,1,0.000000,0,80.026673,1,3.472835,33.245485,26.487553,87.353651,26.650237,83.887113,18.723844,81.698521,18.640383,66.564016,28.666432,28.403378,0
